3.9,0.000176043848235,0.356625957599169,0.171459436865374,0.270502776786673,0.22568084027135,0.24043075740674,0.228129551768244,0.21721140503689,0.184243218064962,0.091062835722841,-0.140067525801864,-0.294811130606115,-0.217985202714681,-0.24399596768808,-0.240495522961291,-0.235580846658115
4.2,-0.0000863074011821014,0.349114477228734,0.160328050039623,0.26378891073512,0.21602955918508,0.23258618352362,0.220066356295815,0.210309996268243,0.179165971219056,0.089481372963926,-0.139051429596315,-0.287754633467258,-0.207370976350867,-0.236406395986389,-0.231559048625915,-0.227178122515724
4.5,0.0000181932376063874,0.342065837137874,0.150392991702067,0.257797098449181,0.207269645777639,0.225561427725278,0.212764698108702,0.204055645630463,0.174511618185149,0.088004730018491,-0.138067377274614,-0.281099209559938,-0.197807038676475,-0.229643365816434,-0.223470446938819,-0.219628556077972
4.8,0.00000159188979594337,0.335433956746711,0.141476490567115,0.252403821868575,0.199268319639536,0.219227873844456,0.206109011295803,0.198353484326755,0.170222775032826,0.086620890481178,-0.137113136041909,-0.274808292147631,-0.18914564820484,-0.223570532570832,-0.216099553353276,-0.212799792817408
5.1,0.000000601698911718245,0.329178972129858,0.133434176066662,0.247512429671098,0.191919561352065,0.213483160254984,0.200006976692913,0.193127106287142,0.166252532734432,0.085319760296135,-0.13618672732657,-0.268849858764614,-0.181265619116733,-0.218080228699103,-0.209342877280467,-0.206586436281249
5.4,0.000000381894012729983,0.323266192135185,0.126147560440328,0.243046230261745,0.185137490190631,0.208244690776527,0.194383833254531,0.188314179291026,0.162562102349654,0.084092780381053,-0.135286386820779,-0.263195724897995,-0.174066572290527,-0.213086290206953,-0.203116944797222,-0.200903379793548
5.7,0.000000318771814879237,0.317665262462311,0.119518475897237,0.238943606261539,0.178851646780499,0.203445002142707,0.189178303054052,0.18386326956055,0.159119079685722,0.082932632011043,-0.134410532401364,-0.257820968066168,-0.16746462912776,-0.208518934729813,-0.197353564737033,-0.195681049373025
6,0.000000306075224868649,0.312349489716161,0.113464894454032,0.235154493193035,0.17300356476,0.19902839144583,0.184339615533046,0.179731501800749,0.155896144939197,0.081833009531563,-0.133557738088899,-0.252703454655485,-0.161389139536756,-0.204321037552232,-0.191996394986786,-0.190861942465741
6.3,0.00000030603195696791,0.307295290336699,0.107917743101284,0.231637798367615,0.167544234401141,0.194948417746866,0.179825296963836,0.17588280644955,0.152870073617171,0.080788442750378,-0.132726712695193,-0.247823448443998,-0.155780163478774,-0.200445379689573,-0.186998407413584,-0.186398064957131
6.6,0.000000290801539691754,0.302481737954194,0.102818446918984,0.228359480083127,0.162432195890013,0.191166022213353,0.175599502974867,0.172286587363593,0.150020974034194,0.07979415653136,-0.131916282154821,-0.243163284589406,-0.150586509809279,-0.196852584296424,-0.182319986293452,-0.182249003319838
6.9,0.000000237214115081661,0.297890188994241,0.098117012258548,0.225291098499757,0.157632085148444,0.187648093686801,0.171631743217579,0.168916695580547,0.147331692279057,0.078845958622129,-0.13112537478312,-0.238707096476834,-0.145764192827687,-0.193509548552276,-0.177927481356626,-0.178380453874169
